42887|8088|-445|64234,79400,15267,62389,63646,80893,57269,64610,99435,39344,63905,30353,41619,74617,73025,47963
42888|-389|1042|76338,91932,37286,58055,8188,86500,99156,2511,77145,45035,71202,76034
42889|-813|-1025|4377
42890|-7176|4923|33009,83287,70773,8273,94933
42891|-1977|7094|68041,64789,16765,47943,30050,16506,63052
42892|-4420|732|15284,97682,21110,3733,13311,30879,71489,15590
42893|-959|-3036|56046,92899,16111,59878
42894|-6736|-1040|35857,86066,88576,96685,34967,39733,97343,58331,3843,64752,53029,25603,8296,27142,20521,10112,78137,69993
42895|-5148|-9600|64938,61861,47353,50091,72301,89438,73497,52682
42896|9456|-6050|64372,14727,15373,78822
42897|-5096|-1242|81540,28931,30698,59367,33364,81538,23319,40229,56952,93838,56358,50704,87708,22582,44346
42898|3920|8757|8802,77908,22906,80007,94939,24639,88504,35974,16275,7247,61469,87051,79923,93959,89116,49378,74206,51103,26755,98211
42899|-9364|9027|50745,44773,88454,12784,24708,4908,53514,93733,21597,1729,50915,8335,22349,55569,36818,92466,98814,79561
42900|-6470|-7116|40426,94723,43092,26117,20069,36267,60305,62992,4721,6979,76497,36604
42901|193|-981|46135,5246,58057,33135,34451,67222,70230,19731,34989,42241,94678,5517,10554,78716,57574,38390,52298,56911,75392,71542
42902|-2438|6483|57784,95099,7652,18656,68385,76517,64402,41915,48793,86753,45099,65125,55088,62199
42903|432|-4238|97511,3682,58015,31592
42904|-8528|5618|37169,5437
42905|-4305|-3540|48414,20599,9514,57551,2731,24602,52423,50067,1105,65062,25972
42906|-1472|5425|10147,50404,14479,66066,90705,5827,77815,86196,55488,49578,40392,55466,16516,40471,40878,48615,98896,43799
42907|-2509|7181|32684,52347,42617,59238,98056,58871,18965,61671,17313,96370,36685,43994,62
42908|4101|-652|73848,6954,47106,89203,91948,40886
42909|2245|-9943|59353
42910|-905|-9049|96993,98835,80207,54047
42911|6919|4486|62259,83723,3807,51171,57305,2850,93287,36003,67530
42912|7826|5980|16422,7195,71739,44156,60502,89826,18803,5583,40329,26351,42667,33517,93771,59411,6948,2913,58709,73331,33106
42913|-2094|5650|60402,17849,4823,77930,99411,33589,92562,85514,86689,97211
42914|-1145|-670|37844,39424,55940,72780,84753,69146,59345,98851
42915|5635|853|78190,93252,39877,27696,98367,28742
42916|405|160|44395,44222,54392,44140,19956,2897,21906,30763,98573,2372,93809,44745,26913,97263,33288,18894,43117,90523
42917|-4556|9940|94092
42918|-5270|9004|86631,22195,33766,99364,74479,3691,67433,67150
42919|-469|-904|77126,79562,70668,43637,48166,41291,32296,53071,15871,34947,17517,25177,74207,82380,75336,14600
42920|-9700|-6722|32150,44901,74357,96759,37173,93545,34649,52120,57764,22027,20625,44776,45476,99205,54473
42921|-4509|-2354|20601,25245,14247,74076,83276,49096,91997,86597,90046,74651,69875,76575,12653
42922|-6736|8391|39814,58429,84763
42923|1871|-5970|71540
42924|6458|-2277|92793,81212,39952,86017,36019
42925|4656|-5428|90402,19263,11670,8294,70394,35741,63043,61564,53605,57134,61089,40524,88661,83054,52903,87759,6712,62521,23669
42926|-3488|-9422|39466,45340,82213,62196,60013,42934,27664,31941,70819,39388,85293,28230
42927|-68|-7421|91760,58694,72733,74926,81752,4257,34133,13531
42928|-4035|5706|58818,82679,97340,44239,13881,88486,69628,5033,74500,77431,62347
42929|1192|1581|52049,45062,37050,49474,48280,27460,8076,31102,90745,14217,71841,32858,2467,96900,24359,80170
42930|-1423|4782|24959,58264,89536
42931|6907|2142|88377,86522,99533,64856,15774,29052,39178,62313,65786
42932|9983|4841|7862,65883,60112,39710,13632,35682,25452,33471,76796,26056,82429,60343,44600
42933|6054|8368|64481,41771,16980
42934|-20|-2449|89457,92199,49540,19166,72811,33401,63671,58539,37516,84618,32506,98407,68898
42935|2450|5097|24959,49329,63979,66975,42354,57190,10727,44487,87380,91487,81467,63479,62113,28034
42936|9817|-6852|88695,374,74002,12072,75051,72855,73586,15347
42937|9757|-4184|26711,76038,55092,98165,40834,965,78389,57157,13640,35384,95271,46858,97506,99416,59789,53399,44970,4819,58052
42938|5459|-727|9331,71287,35637,16618,48820,84244,58503,86335
42939|1221|9434|95932,51372,33981,75283,73903,15643,81152,55635,46321,46546,90522,3078,6321,48473,92650,46650,41837,2867,74586
42940|-5892|-6125|21651,27885,68767,57295,50996,83740,55423,40400,38473,49345,56590
42941|9192|-8868|92054,63310,17707,84011,61289,71574,23603,83773,78637
42942|4673|1062|98649,58272,67530,34620,3010,22814,42987,69968,6983,81376,83917,34052,72196,68047,82605,76686,24287,90162,60219,40751
42943|-5659|-174|96976,89956,48060,11024
42944|-9773|-7135|30765,8638,85360,70262,79263,90812,73644,23886,29236
42945|3975|-976|89764,16375,80730
42946|-2189|7949|97413,68505,42361,75213,58544,58001,91113
42947|-9481|-4483|1405,84603,47287,33441,23553,37886,80603,1672,68316,19469
42948|-3629|3348|59998,92049,34348,84608,36720
42949|-2338|-1578|93104
42950|-7663|3503|48309,38811,72111,86921,7911,9432,27609,43337,48655,54614,14743,89516,53022
42951|4050|-1094|81104,7233,756,22975,45822,67259,35758,43283,27563,42178,70295
42952|5272|9559|20731,40560,63065,83897,5641,73100,65439,97593,42804,10848,29294,97682,39375,24008,95943,94548,31947,47058,53573
42953|-5245|-6637|70573,8101,10944,27114,83851,13744
42954|-9179|-5885|25845,24649,5025,11248,29933,16626,15132,88700,87049,80272,64758,48973
42955|-2881|6691|24076,55429,9092,70256,77939,3074,83599,21813,71315
42956|-5516|1757|11336,80504,88605,40341,22205,12630,29616,35950,46
42957|-2527|-5299|16809,39594,72944,37778,99600,99361,81055,24243,35308,8894,14276,67189,98084,11930,5877,15144,99008,40688,49175
42958|5589|5774|30145,34476,54529,83439,93689,30743,41327,76285,92927,76070,57432,44322,64711,57077,24832,84481,82484
42959|7469|-1080|70655,78578,22018,59356,86505,62420,26933,44146,82419,76674,34463,7060,13621,88928,86775
42960|500|-3773|61750,82332,85064,89505
42961|8140|-2886|68856,58033,4770,31315,59237,51461,69954,2477,41007
42962|3576|-6574|21395,32659,27694,70032,70596,58758,70788,47971,92109,56505,49543,48323,64652,41821,85867,62449,68504,57546
42963|-2715|-8133|95326,42499,99417,92979,27225,1799,20545,17247,28040,27268
42964|-7372|4239|56979,41668,41412
42965|9445|-7890|13067,74400,85927,18896,16178,60510,90961,34361,92955,33000,94545,20533,93380,62949,45448,96788,82957,12407
42966|-8390|-7201|45681,44597,21978,39680,469,68232,50051,41510,42748,20703,81150,99525
42967|7097|605|6911,75075
42968|-175|285|11466,76521,49608,41368,84931,4364
42969|-4141|5114|6461,59979
42970|-3693|-9022|81266,27164,54298,82592,30480,28001,44572
42971|-995|6112|95731,44979,91088,34719,85458,50663,66126,19000,48213,13658,11805,33474,86671,13621,18304,34194,33981
42972|5746|7283|33349,71038,72103,41316,36459
42973|-5460|6054|79701,67789,86966,22887
42974|476|5818|60155,90223,53148,54952,23240,11180,30095,37665,76747,91063,98944,75242,65931,56150,94479,94656,26504,46007
42975|-73|596|8859,20103,48611,10213,94652,73534,12530,54414,8520,75571,55018,17668,63696,43239
42976|5879|8742|88058,23435,58656,78522,63431,2441,88208
42977|7922|6109|57234,29203,34404,95796,6171,85166,41979,20860,53196,21781,19322,14027,67108,11544,80009,58496,81417,10709,56766,21575
42978|5362|-3065|21728,73394,35248,32003,34144,68092,71044,35999,47981,82576,65202,20650,23574
42979|5330|1846|81009,60248,77738,6359,69247,66541,54710,1821,95887,44374,29211,64679,76514,43425,160,97104,52721,45675,66633
42980|2273|-7113|35505,55809,99155,63792,72027,17073,70934
42981|-9266|-3419|5215,39204,54119,93376,43534,20166,98999,98248,3679,4349,87518,55034,7382,19907,77506,90873,2791
42982|-5330|-4992|91578,27619,35839,50877,29855,19527,54017,89138,55871,25200,61092,13945,34332,52173
42983|5081|-8315|69849,96606,56682,90255,35835,21144,56347,44425,1912,93424,48371,58157,11598,27052,15598,78302,8281,61001,2562,25495
42984|4660|6867|49021,54337,9349,34591,39358,54396,64295,73799,37156
42985|4876|-4696|70017,35344,59428,37533,23300,20824,618,66956,48319,35230,83193,33927,57452,81483,61370,42419,62085,40273
42986|-85|-7646|52810,52944,31769,26678,52290,20827,42268,47332,55663,96476
42987|-7388|-478|92052,70626,64756,3690,78353,22813,52170,89519,92297,57477,7663,94044,54242,90264
42988|7222|-7972|15094,96885,27866,73221,96939,92310,24021,26900,84345,36790,38248,8666,7137
42989|1368|6293|81031,73491,44955,70480
42990|8885|1230|43178,12566,69171,53761,3129,38557,90248,72566,47975,89420,45147,58899,77526,36413,92168,5733,45383
42991|1390|-3190|82441,99536,74438,68030
42992|-5689|-1152|80410,66900,40105,14146,45033,72814,11266,83986,62707
42993|-3769|-7132|72672,47086,47555,45923,43123
42994|-5124|-9013|34664,6691,19744,76045,37480
42995|5243|-7111|77890,60721,72252,14968,10972,35648,54024,62513
42996|4954|4012|7132,75148,68840,88760,86861,63023,24410,45215,99752,36709,5433,82439,35335,4854,89327
42997|-7160|-6580|59809,2260,94730,47777,92845,54694,91984,6245,41211
42998|-9757|-7577|79384,41894,30064,61841,75617,29961,194,52620,65539,71938,78715,57162,56261,61712,10254,61475,19992,39336
42999|1442|737|56759,42555,55866,82925,70356,51162,33387
43000|-7799|-7145|14736,78099,52438,83163,62595,47548,97851,83639,82516,15151,37910,61091
43001|-8606|3609|82245,82715,39314,17389,65897,2647,45998,33018,37523,31369,34701,52648,74198,84452,46454,23517
43002|-9059|-5377|59707,10679,42230,70667,85458,74521,13101,88774,16119,9613,58410,78072
43003|-9320|3524|46323,82082,78244,56574,74513,59840
43004|6129|-1600|65536,4459,48515,87389
43005|8886|3333|77212,46729,17736,30515,88397,63095
43006|5566|9037|60122,23547,55444,27230,18861,4804,96786,8193,26213,28614,49777
43007|2961|-8958|87588,54945,9784,85045,52619,74403,17623,9939,86613,6965,93431,55248,62164,54840,44391,8245,27791,95365,58259
43008|1496|3924|46518,7012,17950,4190,90879,54851
43009|-7730|5821|51770,77727,51646,90339,36922,54681,55481,99800,71330,67427,61683,65116
43010|8777|2213|70773,53156,64783,53157,30116,195,65066,64020,60412,88541,80402,30847
43011|6808|3672|22055,46515,80575,36994,5594,94165,97767,15020,65853,32211,34967,16626,56509,566,6682
43012|-8376|1986|73061,40817,66107,30248,2147,56949,93361,42229,64793,74073,90683,89785
43013|349|5903|91357,89185,71244,59491,66567,32626,8966,19224,34335,61833,67518,67348,41091,4919,20944,29816,36530,73607,99629,58383
43014|9513|9192|87351,47723
43015|-721|4798|599,68207,65105
43016|586|-9369|38346,72201,31520,3481,7982,19657,74496,43026,63723,57134,89941
43017|4091|6030|97715,35815,38725,78984,98589,62899,61056,52030,72416,12412,28262,466,91054,31402
43018|-164|7781|4006,41461,56949,58892,98360,67520,55812,80878,62134,30312,64036,59366,21434,30423,77918,66093,79396,83665
43019|-4132|9688|60667,73164,48625,68739,15705,37699,7150
43020|-1832|2706|80737,25933,43939
43021|-3262|6476|12427,76580,33274,70489,1564,6773,98242
43022|-7900|-8091|419,41902,54936,76591,48671,34552,3532,39622,21607,94497,46319,48866,16801,59365,70734,13217,55380,72721,41244
43023|-2678|5917|91209,54445,75075,54944,18195
43024|-8950|-8203|51609,82786,88159,59933,76353,59319,81153,92083,31269,18765,18228,72034,20068,81152,34166,67528,91468,86239,79614,95072
43025|1923|-3682|53061,5846,20056
43026|-9847|5620|28842,65529,77049,372
43027|1959|-12|66827,99992,58396,49412,82943,20746,51462,61673,18143,87000
43028|-3954|-2279|24717,28095,51968,94989,83346,52653,60091,87026,23680,62976,88835,75330,23122,85006
43029|1984|-1046|76940,68102,44824,47511,93789,4103,91711,85295,51937,18235,13637,70656,98208,13420,16066,29795,68095,92614,27359,89535
43030|4273|-5224|53877,25067,31761,76189,5437
43031|4011|6936|76692,82997,77992,24662,35274,64406,84395,43805,83360,16848,70632,93210,63609,33006,42799,31,76754,69709,81997
43032|9121|-5912|73605,7614,33181,20739,82716,95762,95470,73581,23063,43035,13062,71321,88352
43033|-7253|4935|15018,2298,73945
43034|-5054|6930|78363,6250,13813,69614,32705,12946,97463,99403,63750,56529,82166,53845,48313,62052,94192,43554,16417,69078,49816
43035|1205|3714|41946,39511,68935,10813,20742,40325,3785,99310,4858,49528,17987,40501
43036|-1945|-7419|83181,91346,75746,48069,3991,74908
43037|-2348|-3929|23276,83312,32011,38940,91415
43038|-4526|-9668|94722,51010,77129,44797,97662,45940,52482,16692,51626,38851,37314,2999,48872,92380
43039|1571|9714|98152,94545
43040|-5336|4432|38542,41664,27759
43041|4852|7716|70706,18445,95485,12426,94169,29580,33976,58633,7499,29995,19398,51524,45603,52775
43042|-2732|-7040|60060,51866,72046,88019,9393
43043|4645|4965|52494,38432,45070,55118,82527,11075,25123
43044|-1329|-5898|17790,398,49750,41458,29589,80304,58684,49311,85236,51771,22901,82715,92993,31352,7318,83600,97347,46777
43045|-16|-7885|75970,34484,62355,66496,53645,18365,33578,18212,80012,50415,57307,11642
43046|-4203|6913|8852,69867,89709,29597
43047|-4586|-6609|10066,16013,72471,63497,10749,66629,20275,65118,26678,38560,21141,31114,61469,57770
43048|8695|-199|54690,49152,54282,55434,33901,96105,23092,96011
43049|7354|8012|78671,98896,27928,40129,4395,73862,23126,41642,77721,13952,87281,30764,83913
43050|9162|2387|23735,95726,46220
43051|971|-5880|91687,95017,97070,48898,88945,99536,75892,63815,59700,15584,34275,95695,73543,86973,20001,10379,84825,11852
43052|591|8208|80146,60722,52815,15434,79498,53392,47517,70489
43053|8262|7571|70776
43054|-2032|-4112|30546,59708,87681,7577,31405,994,65021,29772
43055|-5486|-4287|28392,64236
43056|6150|2270|14162,7541,7367,82026,40408,308,10763,73534,27647
43057|-5710|9841|57025,66074,27804
43058|-77|6294|79582,17571,95506,41428,29047,70907,93038,23020
43059|-333|6160|74566,8014,65965,55568,19006,45357,55053,1902,10308,15909,20141,38652,7893,72130,71366,7108,70180,94221
43060|-558|-2219|9031,18663,2682,21606,79773,92532,21412,47450,34266,68521,99345,93329,47542,91141,22503,32801,74012,74443,44740,91756
43061|-3737|-9157|72594,9980,46717,50164,7663,219
43062|-3054|-910|45440,24139,34320,58866,76685,95795,13989,66374,71883,86407,86192,63035,97594,97907,20786
43063|-2083|1142|10962,22579,72599,47511,85390,39329,97353
43064|7167|-5739|25440,2465,69066,36437,8683,55965,71442
43065|-2625|5672|92313,49723,2009,10126,34201,40478,16644,51746,77152,56129,60917,87604,88250,81704,94162
43066|-7023|3558|51808,76599,35754,27584,35063,52708,86298
43067|-9449|2276|26785,1655
43068|-6540|732|74220,26729,77552,57690,15918,14965,14082
43069|-2876|-940|47871,95898,10659,99179,70484,5935,20853,70358,29260,78412,9748,44414,43735,8303,38798
43070|-5303|7073|32083,20211,43857,37046,39605,63424,95898,83340,32545,7052,42424,25017,99600,98438,44999,72639,74168
43071|-3003|-7218|46290,34370,41148
43072|9588|-5730|65269,21649,14210,82349,57037,27698,17037,57241,89690,65916,87930,92923,25607,95706,71108,77036
43073|-4035|3526|84446,99999,27318,66633,63432,63511,95835
43074|2623|-4428|30822,33413,37109,70245,32752,62012,4428,43479,54662,54941,22207,22836,57256,6386,68199
43075|3467|-7600|75304,17361,76507,37086,6676,72831,49292,1531,97132,79866,61844,34370,13830,10787
43076|-9867|-8807|58138
43077|-1430|1381|11590,26215,94285,79927
43078|-3877|128|56938,3904,83502,49443,70944,40765,48900,54199,73860,78059,31799,61014,91329,46070,87003,58749,64082,57991
43079|7174|-8499|35577,73113,52885,167,70057,29649,43875,53104,64069,4462,45665,80171,73914,86376,88308,60423,72602
43080|291|-2880|57233,1886,8526,52631,42932,6006,83784,2570,52815,19457,55766
43081|-9596|-6294|59624,47508,68224,10164,44350,13882,4052,3736,13444,19793,27068,87661,84831,49737,28194
43082|8512|-1159|57885,74638,3020,85647,14401,5165,6849,56104,75594,82946,30180,46879,16383,67487,76834,24418,97337,92934,44837,98157
43083|-7264|-7409|63750,42025,74426
43084|1718|2013|68865,40139,37439,74818,20865,67800,93195,77811,85896,44685,78176,16437
43085|6381|9191|56733,54459,40659,12119,34570,61403,83701,57172,87353,45957,42959,2650,90323,91896,4899
43086|-830|-9393|85940,94135,32612,28593,29276,45535,65025
43087|1463|2368|81286,54728,15146,36985,69067,30487,22802,98657,7980,27218,36201,90378,57498,99827
43088|-9217|-6519|80621,90725,99198,81512,94182,94479
43089|-8746|-7325|30542,75903,88295,47774,99955,50549,45563,87844,40842,11198,89433,71249,30833,79841,46257
43090|-6875|4390|88104,56865,23154,44302,94670,63104,55694,14521,72538,86113
43091|8518|1595|51990,37867,30077,64022,70843,74930,9118,24185,39242,48689,21293,30532,72252
43092|793|-5025|20136,86375,25003,944,86249,68994,49338,34364,44009,11094,24647
43093|5538|-8217|50177,77497,67438,20209,73774,75235,13842,85594,93572,49976,10765,47176,18589,96318,21715
43094|-5012|-830|7014,98026,66810,26333,50901,91208,74533,76728,30691,13576,86289,17118
43095|-3847|3332|17626,93858,18982,39375
43096|3557|-4377|24752,31620,56747,19033,74915,46058,16690,86658,59520,70160,75610,77827,82355,89930,47279,93682,27349,45983,44283,98313
43097|8769|7576|58968,2963,90709,89517,60198
43098|6669|-6710|96723,69977,75946,56117,91782,7800,18773,71565,90094,98908,87981,23111,20752,9642,64243,31687,4373,1118
43099|-5730|746|31221,96359,69839,21934,90276,47875,74699,41061,79690,65784,28657
43100|-8466|-6627|29515,14717,57112,19967,16680,83574,14042,83827,70026,63581,18364,57185,94773,39367
43101|-8192|-9391|23530,88670,55882,27281,98590
43102|-809|4276|36653,28976,92586,26884,48042,85669,8242,17083,66739,39083,5781,61437,32871,58466,8394,63640,89675,47562
43103|3229|9526|90331,17291,82837,67640,77994,12654,27161,50909,25003,51169
43104|-270|6201|23808,38502,30066,76446,92861,85740,64526,93082,68638,97905,5800
43105|597|-7358|3287,24497,12583,95748,61902,80901,14477,59890,98994,8319,79168,8258,72299,53815
43106|-1127|4498|14591,14230,20880,34760,83238,65914,14348,15275,67278,31370,56424,65605,22653
43107|8375|5900|96592,78924,50208,84531,50547,79550,43142,65411,16905,65259,70008,10526,91278,53395,15488,59334,21808,4146,39045,24404
43108|-1399|-1191|78852,47757,63144,22561,829,88938,9222,45304,64378,5477
43109|2913|3537|91823,60776,2401,29395
43110|3303|-9048|23727,21752,74265,18193,49180,97324
43111|7603|-7452|64752,72711,74635,60953,99786,7944,9562,52278,26559,98249,49179,17740
43112|-4140|-6952|87063,61969,49718,90612,33920,20106,52527
43113|-4367|-6453|54712,18703,30502,50993,86093,30374,98080,82394,64780,6210,753,81528
43114|-8162|3886|98392,49849,26193,27985,9435,37360,54816,53199,88736,93573,11597,84661,98228,41896,61757,72034,83652,84272,29073
43115|5699|7492|95839,10039,54008,44133,9959,13692,77569,11481,69883
43116|9210|508|92039,48425,36211,39030,88670,12120,23524,62627,24485,82746,97711,6582,65976
43117|-8859|9752|18905,66331,87865,88477,36322,10360
43118|2582|7909|21937,71679,36731,96296,88352,95841,82060,18026,95742,59790,43334,83315,26957,1533,63171,48450,59198
43119|-7597|6516|49637,48509,21025,59787,46327,47085,89256,44063,28878,25228,43627
43120|1745|6012|89091,75159,59523,80650,70101,76746
43121|2053|-1214|42733,318,16278,41464,44601,28742,22955,54376,23266,39018,23596,55733,17881,28667,35251,86684,61850,60102,62149,25351
43122|8573|-6489|7039,44288,66963,56831,74398,69914,70699,68175,23792,46306,31432,86425,48970,16464,52908,33358,7045,76424
43123|-5541|9059|23372,92708,65990,5044,5281,69494,25745
43124|-2753|-7132|53840,88474,97672,20548,7952,51394,9833,35693,56029,49315,84632,70202,58827,52256,86201,99474,92712,92164,69308,68911
43125|-1026|-2140|82343,53325,54805
43126|377|733|31104,1979,96937,41049,39243,61681,87336,48652,72754,16859,79700,26120,25757,23480,35030,39137,80771
43127|7443|-9418|84042,22412,6221,72217,71116,6507,66515,12332,13117,186,56834,84958,71496,35148,42866,36870,76847,49414,12895,94643
43128|-4231|9260|87634,97296,21549,86073
43129|4749|-3858|6500,73353,66955,68683,34277,29773,31431,85464
43130|-1358|-318|32392,77456,58887,30863,90430,74533,26911,48563,87150,91817,87796,45362,44552,83253
43131|7687|5843|46632,85616,26241,86127,80093,96408,25116,84672,86143,35719,6,93161,45377,44433,65908,27060,53526,86031
43132|-9499|3104|10474,59413,17960,18551,22465,20109,89873,39071,10145,29732,98277,90034,61948,90100
43133|-6569|8364|22051,48661,3532,45304,5371,72874,7276,92784,72743,95144,90423,81371,81534,4129,21242,64756
43134|3357|8623|59330,78686,72779,29473,28672,67065,3775
43135|-6683|692|90219,57336,14970,54940,87866,45684,38057,3061,67309,22382,17246,23528,8222,80660
43136|-3595|6397|3197,66629,45216,23406,32041,38738,8338,34941,88903,64975,64008,30703,83262,17321,48593,93378,81596,99757,79286
43137|-8209|7290|15537,92306,37843,84877
43138|-1102|-1184|52365,78310,14225,81747,3995,41228,26046,78670,85695,69582
43139|-6025|-7652|83455,43658,71733,27279,81880,22395,26066,89964,23858,14980,54795,85739,18715
43140|8589|-3426|35650,23771,28935,65508,77452,10890
43141|6299|8969|60339,73946,79675,60427,94113,53194
43142|-5088|-2161|23746,37961,52033,97566,47739,85750,9922,37937,28023,52007,33270,93142,66240,47879,61019,34479,97570
43143|-2885|-1523|95509,52743,68345,17457,97110,13161,8242,58691,34057,23116,69711,92057,66851,87767,69200,41158,66218,85896,62947
43144|3064|-9442|38000,32965,19080,97712,95747,76928,32238,84310,44650,80906,99320,39467
43145|3982|3322|67856,98604,451,16562,6289,40850,38871,89323,89048,51692,86806,68225,35965,85155,45503,23942,25081
43146|-6841|6261|75122,71531,40341,54570,62544,33662,70633,21709,20182,80923,23932,14040,53150,23796,30244,9952,98995
43147|-2127|-7937|68749,24596,59929,45045,24075,67905,48952,81272,32274,29486,59782,91772,86734,60368,19569,99246,24197,67935
43148|8324|6209|13285,36060,66788,45928,84579,20668,57948,65391,75007
43149|-1715|-4532|63009,37981,26013,86160,56341,55192,484,21731,30076,47456,72436,5618,81271,1388,41146,61927,28410,94188,63564,94471
43150|-9921|-3906|99599,62308,68188,85709,53102,1961,78667,75349,24377,66127,2513
43151|-4299|-1376|82730,69264,91505,33769,5611,30393,5175,19084,77514,94120,20479,69327,7666,54788,65399
43152|9551|8282|22651
43153|-8546|3980|63759,1826,80535,44637,63410,75672,57824,450,3238,53230,21817,46381,5699,81329,69922,31673,98540,32123,49641
43154|-1059|-9848|22798,63795,58388,75387,76390,5478
43155|1683|6952|98860,78043,98313,36561,73885,52698,32119,2367,686
43156|5285|2400|38093,5854,15832,75944,5161,27154,51944,97266,31132,88420,39149,99405,75992,56247,33275,55140,94492,69459,99963
43157|-2448|-7932|5148,68247,57932,33842,58964,22407,4925,16669,47932
43158|3382|8717|73580,78961,69235,38264,60447,26269,33808,52214,17637,36640,6444,78120,45257,17057,2679,99455,2050,42065,3286
43159|931|2662|58205,62659,2403,57248
43160|-4012|4953|69845,47922,81989,16979,82753,22229,35275,49334,37449,14840,60187,30169,37728,95800,7006,21332,42278,51822
43161|-4701|2798|36994,27027,22990,40874,31162,59509,20357,62859,13382,29188,35477,10920,76558
43162|-5360|-6|50003,90602,78347
43163|-2468|144|35234,34883,14411,71168,28785,7807,2217,42491,69285,64321,46265
43164|-1477|9727|97411,15927,10837,39080,20254,61233,46855,7047,50827,57470,62396,59369,21892,20146,1971,3919,83629,18181,87725,5197
43165|8966|2689|69513,7043,16938,48911,65825,98241
43166|-9469|8506|38656,88670,90223,56035
43167|-7732|2495|17103,31776,19550,83
43168|-9128|-2325|91733,88769,43746,71300,991,77764,72486,55041
43169|9418|-3370|8639,5836,98298,58862,51104,76596,41067,67621,27897,8883
43170|-3616|3135|90169,54428,62991,31673,68390,62156,67246,6361,42775,4789,88370,82421,3836,46152,26448,98955,61451,57358,68522
43171|9535|2912|44451,93869,16550,89602,9346,40358
43172|-1125|7029|39119,79438,75526,49481,3878,10667
43173|8037|759|47308,37304
43174|-1292|-4195|12073,2909,38835,10517,66125,12266
43175|-1319|9606|20268,23414,94461,12709,24655,77641,79616,10262,59375
43176|-4722|5622|49447,96299,37878,73389,22326,28031,32347,28127,26922,67248,55308,84492,71754,97652,98844,89143
43177|9479|-4874|49377,54449,29686,18761,78325,81603,72063,69333,85931,45896,17099,14463,1797,95910,39218
43178|-9206|2902|31063,56736,51008,99426,52388,89746,74877,6487,82390
43179|-6017|-443|45017,89178,35776,51660,96809,13865,35512,4464
43180|749|1310|55813,29688,60842,71121,14695,65814,4055
43181|-4544|-786|82135,15248,13663,25125,71338,16089,39989,40690
43182|-8814|8994|47835,89717,20788,59630,79571,23198,36371,39123,36585
43183|6421|6778|33557,34270,49086,3233,78951,97332,65671,83404,14813,70220,85614,36312,33612,48333,53351,92742,91239
43184|131|5057|14077,73679,73088,95787,10969,55894,66029,45795,83675,70609,76241,6489,24471,31998
43185|-8805|-4294|82928,70497,2124,33048,12014,34712,27792,5666,32684,25175,70470,55300,11522,56104,72454,6278
43186|9299|-5699|31959,67644,25045,62905,9797,37770,23300,93192,37204,33156,13657,95062,7162,8324,45749,53616,58202,50683
43187|-3723|2852|51226,59693,79225,34014,86284,68012,40404,70611,40499,593,54506,89690,11220,64330,89412,74530
43188|5417|2387|6952,15204,73131,32727,78823,39855,74810,1556,14135,10604,25521,16851
43189|-6077|-2390|1684,53320,5421,94619,55052
43190|1956|6773|52733,33630,38761,94892,69392,67158
43191|-8565|-7282|92599,82697,43465,2436,30731,17750,33793,88922,46663,42998,77552,45107,72402,19838,4415,32457,72148
43192|1046|9359|14882,53760,15778,98909,1186,84268,16601,9278,62276,21796,23196,68190
43193|-2589|-5091|3738,65569,96022,47256,92112
43194|9026|7142|11699,79872,7770,83057,35798,55020,10321,27869,49511,82649,7297,48318
43195|1701|-2030|66613
43196|-6309|-140|54510,13398,67022,93690,81510,59197,85835,21453
43197|5880|5073|11997,65726,78473,22686,73813,79538,76380,72581,12302,74367,60449,77535
43198|-2321|321|70702,79980
43199|1726|-119|90864,56399,67089,26628,54978,73477,22023,1577,82826
43200|-9392|-8741|52170,28999,53566,10601,98893,25863,58419,52296,71060,70071
43201|-9373|3651|87635,54056,69972,6269,34716,36016,26805,6164,59949,47398,42696,87042,49801,90645,2798,18745
43202|-5391|-7026|495,38519,43703,76896,39860,24584,27368,47380,19015,1700,75474,34585,19116,54815,99641,9909,67341,3229,2343
43203|-9693|-9024|20359,20262,37461,95218,95412,22877,1830,9474,41957,3764,19956,96094,7118,63594,51800,32541,26367,99651,47774,29471
43204|-656|-3374|58889,15700,34315,51330,71578,40833,92582,43054,77132
43205|-291|-1594|87416,454,21628,74465,80233,1058,48485,81483,16982,22754,17893,5422,15250,81744,79379,27466,55521
43206|-1022|6372|67100
43207|7600|3975|67690,55454,72871,54512,61470,4561,3145,43887,23833,82044,9247,66419,64825,21304,32539,95640,85489
43208|-125|-7262|71566,31483,77882,18168,30792,6717,24710,53466,450,52571,71951,44112,85311,89568,75954,93591,14769,31961
43209|8168|-8173|67116,12994,75672,97912,4598,57649
43210|1583|1511|13506,51474,40597,93945,49204,83739,41977
43211|7751|2989|31447,35616,5659,49522,24662,66154,29801,8003,4110,50573,71935,79721,96732,19679
43212|-6644|3225|71234,6535,578,68057,18373,76134,95894,33570,73284,60519,95853,93210,73236,12869,6504,3367,88211,2134,18918
43213|-7985|-561|40337,87932,65247,7298,61428,37315,4990,71561,47338,32662,77927,38206
43214|-1580|1204|61009,69362,87410,48625,15682,23604,90258,35553,2046,32374,89002,28809,72944,56564,95133,97605,47206,83724,77586
43215|-4827|-4904|61559,50126,83301,41287,93280,6628,81057,71143,24332,86231,40622,82591,57647,99383,12226,43506
43216|-9339|4042|54741,72529,78530,28660
